,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,SimplOverallQual,SimplOverallCond,SimplPoolQC,SimplGarageCond,SimplGarageQual,SimplFireplaceQu,SimplFunctional,SimplKitchenQual,SimplHeatingQC,SimplBsmtFinType1,SimplBsmtFinType2,SimplBsmtCond,SimplBsmtQual,SimplExterCond,SimplExterQual,OverallGrade,GarageGrade,ExterGrade,KitchenScore,FireplaceScore,GarageScore,PoolScore,SimplOverallGrade,SimplExterGrade,SimplPoolScore,SimplGarageScore,SimplFireplaceScore,SimplKitchenScore,TotalBath,AllSF,AllFlrsSF,AllPorchSF,HasMasVnr,BoughtOffPlan,OverallQual-s2,OverallQual-s3,OverallQual-Sq,AllSF-2,AllSF-3,AllSF-Sq,AllFlrsSF-2,AllFlrsSF-3,AllFlrsSF-Sq,GrLivArea-2,GrLivArea-3,GrLivArea-Sq,SimplOverallQual-s2,SimplOverallQual-s3,SimplOverallQual-Sq,ExterQual-2,ExterQual-3,ExterQual-Sq,GarageCars-2,GarageCars-3,GarageCars-Sq,TotalBath-2,TotalBath-3,TotalBath-Sq,KitchenQual-2,KitchenQual-3,KitchenQual-Sq,GarageScore-2,GarageScore-3,GarageScore-Sq
129,SC20,RL,69.0,8973,2,None,4,Lvl,4,Inside,3,NAmes,Norm,Norm,1Fam,1Story,5,7,1958,1991,Gable,CompShg,Plywood,Plywood,BrkFace,85.0,3,3,CBlock,3,3,0,3,567,4,28,413,1008,GasA,3,Y,FuseA,1053,0,0,1053,0,1,1,1,3,1,5,6,8,0,0,2Types,1998.0,RFn,2,750,3,3,2,0,80,0,180,0,0,0,MnWw,No,0,Jul,2006,WD,Abnorml,11.918397239722838,2,3,0,1,1,0,4,2,1,1,2,1,1,1,1,35,9,9,5,0,2250,0,6,1,0,750,0,2,2.0,2061,1053,260,1,0,25,125,2.23606797749979,4247721,8754552981,45.39823785126467,1108809,1167575877,32.449961479175904,1108809,1167575877,32.449961479175904,4,8,1.4142135623730951,9,27,1.7320508075688772,4,8,1.4142135623730951,4.0,8.0,1.4142135623730951,25,125,2.23606797749979,5062500,11390625000,47.43416490252569
130,SC60,RL,88.0,14200,2,None,4,Lvl,4,Corner,3,NAmes,Norm,Norm,1Fam,2Story,7,6,1966,1966,Gable,CompShg,MetalSd,MetalSd,BrkFace,309.0,3,3,CBlock,3,3,0,3,445,1,0,479,924,GasA,5,Y,SBrkr,1216,941,0,2157,0,0,2,1,4,1,4,8,8,2,4,Attchd,1966.0,Fin,2,487,3,3,2,105,66,0,0,0,0,0,GdPrv,No,0,May,2006,WD,Normal,12.328294703023394,3,2,0,1,1,2,4,2,2,1,1,1,1,1,1,42,9,9,4,8,1461,0,6,1,0,487,4,2,2.5,3081,2157,66,1,0,49,343,2.6457513110645907,9492561,29246580441,55.50675634551167,4652649,10035763893,46.44351407893249,4652649,10035763893,46.44351407893249,9,27,1.7320508075688772,9,27,1.7320508075688772,4,8,1.4142135623730951,6.25,15.625,1.5811388300841898,16,64,2.0,2134521,3118535181,38.22302970723278
131,SC60,RL,0.0,12224,2,None,3,Lvl,4,Corner,3,Gilbert,Norm,Norm,1Fam,2Story,6,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,40.0,4,3,PConc,4,3,0,6,695,1,0,297,992,GasA,5,Y,SBrkr,1022,1032,0,2054,1,0,2,1,3,1,4,7,8,1,3,BuiltIn,2000.0,RFn,2,390,3,3,2,24,48,0,0,0,0,0,No,No,0,Jul,2009,WD,Normal,12.404927602627597,2,2,0,1,1,1,4,2,2,2,1,1,2,1,2,30,9,12,4,3,1170,0,4,2,0,390,1,2,3.5,3046,2054,48,1,0,36,216,2.449489742783178,9278116,28261141336,55.190578906186516,4218916,8665653464,45.32107677449864,4218916,8665653464,45.32107677449864,4,8,1.4142135623730951,16,64,2.0,4,8,1.4142135623730951,12.25,42.875,1.8708286933869707,16,64,2.0,1368900,1601613000,34.20526275297414
132,SC20,RL,75.0,7388,2,None,4,Lvl,4,Corner,3,NAmes,Norm,Norm,1Fam,1Story,5,6,1959,2002,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,0,3,405,1,0,658,1063,GasA,4,Y,SBrkr,1327,0,0,1327,1,0,1,0,3,1,4,7,8,0,0,Detchd,1974.0,Unf,2,624,3,3,2,0,0,0,0,0,0,0,No,No,0,Jul,2007,WD,Normal,11.923384748066601,2,2,0,1,1,0,4,2,2,1,1,1,1,1,1,30,9,9,4,0,1872,0,4,1,0,624,0,2,2.0,2390,1327,0,0,0,25,125,2.23606797749979,5712100,13651919000,48.88762624632127,1760929,2336752783,36.42801120017397,1760929,2336752783,36.42801120017397,4,8,1.4142135623730951,9,27,1.7320508075688772,4,8,1.4142135623730951,4.0,8.0,1.4142135623730951,16,64,2.0,3504384,6560206848,43.266615305567875
133,SC20,RL,0.0,6853,2,None,3,Lvl,4,Inside,3,Timber,Norm,Norm,1Fam,1Story,8,5,2001,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,136.0,4,3,PConc,5,3,0,6,1005,1,0,262,1267,GasA,5,Y,SBrkr,1296,0,0,1296,1,0,2,0,2,1,4,6,8,0,0,Attchd,2001.0,Fin,2,471,3,3,2,192,25,0,0,0,0,0,No,No,0,Jun,2009,WD,Normal,12.301387370778713,3,2,0,1,1,0,4,2,2,2,1,1,2,1,2,40,9,12,4,0,1413,0,6,2,0,471,0,2,3.0,2563,1296,25,1,0,64,512,2.8284271247461903,6568969,16836267547,50.62608023538856,1679616,2176782336,36.0,1679616,2176782336,36.0,9,27,1.7320508075688772,16,64,2.0,4,8,1.4142135623730951,9.0,27.0,1.7320508075688772,16,64,2.0,1996569,2821151997,37.589892258425
134,SC20,RL,78.0,10335,2,None,3,Lvl,4,Inside,3,Sawyer,Norm,Norm,1Fam,1Story,5,6,1968,1993,Gable,CompShg,Plywood,Plywood,None,0.0,3,3,CBlock,3,3,0,3,570,1,0,891,1461,GasA,4,Y,SBrkr,1721,0,0,1721,0,0,2,1,3,1,3,7,7,1,3,Attchd,1968.0,RFn,2,440,3,3,2,0,96,180,0,0,0,0,MnPrv,No,0,Jul,2006,WD,Normal,12.100717685412471,2,2,0,1,1,1,3,1,2,1,1,1,1,1,1,30,9,9,3,3,1320,0,4,1,0,440,1,1,2.5,3182,1721,276,0,0,25,125,2.23606797749979,10125124,32218144568,56.40921910468182,2961841,5097328361,41.48493702538308,2961841,5097328361,41.48493702538308,4,8,1.4142135623730951,9,27,1.7320508075688772,4,8,1.4142135623730951,6.25,15.625,1.5811388300841898,9,27,1.7320508075688772,1742400,2299968000,36.3318042491699
135,SC20,RL,80.0,10400,2,None,4,Lvl,4,Inside,3,NWAmes,Norm,Norm,1Fam,1Story,7,6,1970,1970,Hip,CompShg,Plywood,Plywood,BrkFace,288.0,3,3,PConc,3,3,0,1,0,1,0,1304,1304,GasA,4,Y,SBrkr,1682,0,0,1682,0,0,2,0,3,1,3,7,8,1,4,Attchd,1970.0,Unf,2,530,3,3,2,98,0,0,0,0,0,0,MnPrv,No,0,May,2008,WD,Normal,12.066816325306588,3,2,0,1,1,2,4,1,2,1,1,1,1,1,1,42,9,9,3,4,1590,0,6,1,0,530,2,1,2.0,2986,1682,0,1,0,49,343,2.6457513110645907,8916196,26623761256,54.644304369257,2829124,4758586568,41.012193308819754,2829124,4758586568,41.012193308819754,9,27,1.7320508075688772,9,27,1.7320508075688772,4,8,1.4142135623730951,4.0,8.0,1.4142135623730951,9,27,1.7320508075688772,2528100,4019679000,39.87480407475377
136,SC20,RL,0.0,10355,2,None,3,Lvl,4,Corner,3,NAmes,Norm,Norm,1Fam,1Story,5,5,1967,1967,Gable,CompShg,MetalSd,MetalSd,BrkFace,196.0,3,3,CBlock,3,3,0,4,695,1,0,519,1214,GasA,3,Y,SBrkr,1214,0,0,1214,0,0,2,0,3,1,3,5,8,1,2,Attchd,1967.0,RFn,1,318,3,3,2,0,111,0,0,0,0,0,No,No,0,Jul,2007,WD,Normal,11.870606902224587,2,2,0,1,1,1,4,1,1,2,1,1,1,1,1,25,9,9,3,2,954,0,4,1,0,318,1,1,2.0,2428,1214,111,1,0,25,125,2.23606797749979,5895184,14313506752,49.27473997901968,1473796,1789188344,34.84250278036869,1473796,1789188344,34.84250278036869,4,8,1.4142135623730951,9,27,1.7320508075688772,1,1,1.0,4.0,8.0,1.4142135623730951,9,27,1.7320508075688772,910116,868250664,30.886890422961002
137,SC90,RL,82.0,11070,2,None,4,Lvl,4,Inside,3,Mitchel,Norm,Norm,Duplex,1Story,7,5,1988,1989,Gable,CompShg,VinylSd,VinylSd,BrkFace,70.0,3,3,CBlock,3,3,0,1,0,1,0,1907,1907,GasA,4,Y,SBrkr,1959,0,0,1959,0,0,3,0,5,2,3,9,8,0,0,2Types,1989.0,Unf,3,766,3,3,2,0,0,0,0,0,0,0,No,No,0,Jul,2006,WD,Family,12.049424683420915,3,2,0,1,1,0,4,1,2,1,1,1,1,1,1,35,9,9,6,0,2298,0,6,1,0,766,0,2,3.0,3866,1959,0,1,0,49,343,2.6457513110645907,14945956,57781065896,62.177166226839255,3837681,7518017079,44.26059195266146,3837681,7518017079,44.26059195266146,9,27,1.7320508075688772,9,27,1.7320508075688772,9,27,1.7320508075688772,9.0,27.0,1.7320508075688772,9,27,1.7320508075688772,5280804,12135287592,47.93745925682754
138,SC60,RL,73.0,9066,2,None,3,Lvl,4,Inside,3,CollgCr,Norm,Norm,1Fam,2Story,8,5,1999,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,320.0,4,3,PConc,4,3,1,6,668,1,0,336,1004,GasA,5,Y,SBrkr,1004,848,0,1852,0,0,2,1,3,1,4,7,8,2,3,Attchd,1999.0,Fin,3,660,3,3,2,224,106,0,0,0,0,0,GdPrv,No,0,Dec,2008,WD,Normal,12.345838935721968,3,2,0,1,1,1,4,2,2,2,1,1,2,1,2,40,9,12,4,6,1980,0,6,2,0,660,2,2,2.5,2856,1852,106,1,0,64,512,2.8284271247461903,8156736,23295638016,53.44155686354955,3429904,6352182208,43.034869582700026,3429904,6352182208,43.034869582700026,9,27,1.7320508075688772,16,64,2.0,9,27,1.7320508075688772,6.25,15.625,1.5811388300841898,16,64,2.0,3920400,7762392000,44.49719092257398
139,SC60,RL,65.0,15426,2,None,3,Lvl,4,Inside,3,CollgCr,Norm,Norm,1Fam,2Story,6,5,1997,1997,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4,3,0,6,821,1,0,107,928,GasA,5,Y,SBrkr,928,836,0,1764,1,0,2,1,3,1,4,7,8,0,0,Attchd,1997.0,RFn,2,470,3,3,2,276,99,0,0,0,0,0,MnPrv,No,0,Aug,2009,WD,Normal,12.352339472153524,2,2,0,1,1,0,4,2,2,2,1,1,2,1,1,30,9,9,4,0,1410,0,4,1,0,470,0,2,3.5,2692,1764,99,0,0,36,216,2.449489742783178,7246864,19508557888,51.884487084291386,3111696,5489031744,42.0,3111696,5489031744,42.0,4,8,1.4142135623730951,9,27,1.7320508075688772,4,8,1.4142135623730951,12.25,42.875,1.8708286933869707,16,64,2.0,1988100,2803221000,37.54996671103717
140,SC20,RL,70.0,10500,2,None,4,Lvl,4,FR2,3,NAmes,Norm,Norm,1Fam,1Story,4,5,1971,1971,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,3,3,0,5,432,1,0,432,864,GasA,3,Y,SBrkr,864,0,0,864,0,0,1,0,3,1,3,5,8,1,1,No,,No,0,0,0,0,2,0,0,0,0,0,0,0,No,No,0,Apr,2010,ConLI,Normal,11.652696102959753,2,2,0,0,0,1,4,1,1,2,1,1,1,1,1,20,0,9,3,1,0,0,4,1,0,0,1,1,1.0,1728,864,0,0,0,16,64,2.0,2985984,5159780352,41.569219381653056,746496,644972544,29.393876913398138,746496,644972544,29.393876913398138,4,8,1.4142135623730951,9,27,1.7320508075688772,0,0,0.0,1.0,1.0,1.0,9,27,1.7320508075688772,0,0,0.0
141,SC20,RL,78.0,11645,2,None,4,Lvl,4,Inside,3,CollgCr,Norm,Norm,1Fam,1Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,2,6,1300,1,0,434,1734,GasA,5,Y,SBrkr,1734,0,0,1734,1,0,2,0,3,1,4,7,8,0,0,Attchd,2005.0,Fin,2,660,3,3,2,160,24,0,0,0,0,0,No,No,0,Jan,2006,WD,Normal,12.468440756144114,3,2,0,1,1,0,4,2,2,2,1,1,2,1,2,35,9,12,4,0,1980,0,6,2,0,660,0,2,3.0,3468,1734,24,0,0,49,343,2.6457513110645907,12027024,41709719232,58.88972745734183,3006756,5213714904,41.641325627314025,3006756,5213714904,41.641325627314025,9,27,1.7320508075688772,16,64,2.0,4,8,1.4142135623730951,9.0,27.0,1.7320508075688772,16,64,2.0,3920400,7762392000,44.49719092257398
142,SC50,RL,71.0,8520,2,None,4,Lvl,4,Corner,3,NAmes,Artery,Norm,1Fam,1.5Fin,5,4,1952,1952,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,3,2,CBlock,3,3,0,3,507,1,0,403,910,GasA,2,Y,SBrkr,910,475,0,1385,0,0,2,0,4,1,3,6,8,0,0,Detchd,2000.0,Unf,2,720,3,3,2,0,0,0,0,0,0,0,MnPrv,No,0,Jun,2010,WD,Normal,12.019749091416921,2,2,0,1,1,0,4,1,1,1,1,1,1,1,1,20,9,6,3,0,2160,0,4,1,0,720,0,1,2.0,2295,1385,0,0,0,25,125,2.23606797749979,5267025,12087822375,47.90615826801394,1918225,2656741625,37.21558813185679,1918225,2656741625,37.21558813185679,4,8,1.4142135623730951,9,27,1.7320508075688772,4,8,1.4142135623730951,4.0,8.0,1.4142135623730951,9,27,1.7320508075688772,4665600,10077696000,46.475800154489
143,SC20,RL,78.0,10335,2,None,3,Lvl,4,Inside,3,CollgCr,Norm,Norm,1Fam,1Story,7,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,183.0,4,3,PConc,4,3,3,6,679,1,0,811,1490,GasA,5,Y,SBrkr,1501,0,0,1501,1,0,2,0,3,1,4,6,8,0,0,Attchd,1999.0,RFn,2,577,3,3,2,144,29,0,0,0,0,0,No,No,0,Jun,2009,WD,Normal,12.225880174775122,3,2,0,1,1,0,4,2,2,2,1,1,2,1,2,35,9,12,4,0,1731,0,6,2,0,577,0,2,3.0,2991,1501,29,1,0,49,343,2.6457513110645907,8946081,26757728271,54.69003565550127,2253001,3381754501,38.742741255621034,2253001,3381754501,38.742741255621034,9,27,1.7320508075688772,16,64,2.0,4,8,1.4142135623730951,9.0,27.0,1.7320508075688772,16,64,2.0,2996361,5186700891,41.60528812542944
144,SC90,RM,70.0,9100,2,None,4,Lvl,4,Inside,3,Sawyer,RRAe,Norm,Duplex,1Story,5,5,1963,1963,Gable,CompShg,HdBoard,HdBoard,BrkFace,336.0,3,3,CBlock,3,3,0,3,1332,1,0,396,1728,GasA,3,Y,SBrkr,1728,0,0,1728,1,0,2,0,6,2,3,10,8,0,0,Detchd,1963.0,Unf,2,504,3,3,2,0,0,0,0,0,0,0,No,No,0,Nov,2006,ConLI,Abnorml,11.736077016252437,2,2,0,1,1,0,4,1,1,1,1,1,1,1,1,25,9,9,6,0,1512,0,4,1,0,504,0,2,3.0,3456,1728,0,1,0,25,125,2.23606797749979,11943936,41278242816,58.787753826796276,2985984,5159780352,41.569219381653056,2985984,5159780352,41.569219381653056,4,8,1.4142135623730951,9,27,1.7320508075688772,4,8,1.4142135623730951,9.0,27.0,1.7320508075688772,9,27,1.7320508075688772,2286144,3456649728,38.88444419044716
145,SC160,RM,24.0,2522,2,None,4,Lvl,4,Inside,3,Edwards,Norm,Norm,Twnhs,2Story,6,5,2004,2006,Gable,CompShg,VinylSd,VinylSd,Stone,50.0,4,3,PConc,4,3,0,1,0,1,0,970,970,GasA,5,Y,SBrkr,970,739,0,1709,0,0,2,0,3,1,4,7,4,0,0,Detchd,2004.0,Unf,2,380,3,3,2,0,40,0,0,0,0,0,No,No,0,Apr,2006,WD,Normal,11.775297421715827,2,2,0,1,1,0,2,2,2,1,1,1,2,1,2,30,9,12,4,0,1140,0,4,2,0,380,0,2,2.0,2679,1709,40,1,0,36,216,2.449489742783178,7177041,19227292839,51.75905717843013,2920681,4991443829,41.340053217188775,2920681,4991443829,41.340053217188775,4,8,1.4142135623730951,16,64,2.0,4,8,1.4142135623730951,4.0,8.0,1.4142135623730951,16,64,2.0,1299600,1481544000,33.76388603226827
146,SC30,RM,51.0,6120,2,None,4,Lvl,4,Corner,3,BrkSide,Norm,Norm,1Fam,1Story,5,7,1931,1993,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,3,3,0,4,209,1,0,506,715,GasA,3,Y,FuseA,875,0,0,875,1,0,1,0,2,1,3,5,8,0,0,Detchd,1931.0,Unf,1,180,2,3,2,48,0,0,0,0,0,0,No,No,0,Nov,2009,WD,Normal,11.561725152903833,2,3,0,1,1,0,4,1,1,2,1,1,1,1,1,35,6,9,3,0,360,0,6,1,0,180,0,1,2.0,1590,875,0,0,0,25,125,2.23606797749979,2528100,4019679000,39.87480407475377,765625,669921875,29.58039891549808,765625,669921875,29.58039891549808,4,8,1.4142135623730951,9,27,1.7320508075688772,1,1,1.0,4.0,8.0,1.4142135623730951,9,27,1.7320508075688772,129600,46656000,18.973665961010276
147,SC60,RL,0.0,9505,2,None,3,Lvl,4,CulDSac,3,Gilbert,Norm,Norm,1Fam,2Story,7,5,2001,2001,Gable,CompShg,VinylSd,VinylSd,BrkFace,180.0,4,3,PConc,4,3,0,1,0,1,0,884,884,GasA,5,Y,SBrkr,884,1151,0,2035,0,0,2,1,3,1,4,8,8,1,4,BuiltIn,2001.0,Fin,2,434,3,3,2,144,48,0,0,0,0,0,No,No,0,May,2010,WD,Normal,12.312686874960354,3,2,0,1,1,2,4,2,2,1,1,1,2,1,2,35,9,12,4,4,1302,0,6,2,0,434,2,2,2.5,2919,2035,48,1,0,49,343,2.6457513110645907,8520561,24871517559,54.0277706369604,4141225,8427392875,45.110974274559844,4141225,8427392875,45.110974274559844,9,27,1.7320508075688772,16,64,2.0,4,8,1.4142135623730951,6.25,15.625,1.5811388300841898,16,64,2.0,1695204,2207155608,36.08323710533743
148,SC20,RL,63.0,7500,2,None,4,Lvl,4,Inside,3,SawyerW,Norm,Norm,1Fam,1Story,7,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,120.0,3,3,PConc,4,3,0,6,680,1,0,400,1080,GasA,5,Y,SBrkr,1080,0,0,1080,1,0,1,0,3,1,4,6,8,0,0,No,,No,0,0,0,0,2,0,0,0,0,0,0,0,No,No,0,Apr,2008,WD,Normal,11.856522261533737,3,2,0,0,0,0,4,2,2,2,1,1,2,1,1,35,0,9,4,0,0,0,6,1,0,0,0,2,2.0,2160,1080,0,1,0,49,343,2.6457513110645907,4665600,10077696000,46.475800154489,1166400,1259712000,32.863353450309965,1166400,1259712000,32.863353450309965,9,27,1.7320508075688772,9,27,1.7320508075688772,0,0,0.0,4.0,8.0,1.4142135623730951,16,64,2.0,0,0,0.0
149,SC50,RM,0.0,6240,2,None,4,Lvl,4,Inside,3,BrkSide,Norm,Norm,1Fam,1.5Fin,5,4,1936,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,BrkTil,4,3,0,1,0,1,0,896,896,GasA,4,Y,FuseA,896,448,0,1344,0,0,1,0,3,1,3,7,8,0,0,Detchd,1936.0,Unf,1,240,2,3,2,200,114,0,0,0,0,0,No,No,0,Apr,2006,WD,Normal,11.652696102959753,2,2,0,1,1,0,4,1,2,1,1,1,2,1,1,20,6,9,3,0,480,0,4,1,0,240,0,1,1.0,2240,1344,114,0,0,25,125,2.23606797749979,5017600,11239424000,47.32863826479693,1806336,2427715584,36.66060555964672,1806336,2427715584,36.66060555964672,4,8,1.4142135623730951,9,27,1.7320508075688772,1,1,1.0,1.0,1.0,1.0,9,27,1.7320508075688772,230400,110592000,21.908902300206645
150,SC20,RL,120.0,10356,2,None,4,Lvl,4,Corner,3,CollgCr,Norm,Norm,1Fam,1Story,5,6,1975,1975,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,3,3,2,4,716,1,0,253,969,GasA,3,Y,SBrkr,969,0,0,969,0,0,1,1,3,1,3,5,8,0,0,Attchd,1975.0,Unf,2,440,3,3,2,0,0,0,0,0,0,0,MnPrv,No,0,Jan,2007,WD,Normal,11.711784520403112,2,2,0,1,1,0,4,1,1,2,1,1,1,1,1,30,9,9,3,0,1320,0,4,1,0,440,0,1,1.5,1938,969,0,0,0,25,125,2.23606797749979,3755844,7278825672,44.02272140611028,938961,909853209,31.12876483254676,938961,909853209,31.12876483254676,4,8,1.4142135623730951,9,27,1.7320508075688772,4,8,1.4142135623730951,2.25,3.375,1.224744871391589,9,27,1.7320508075688772,1742400,2299968000,36.3318042491699
151,SC20,RL,107.0,13891,2,None,4,Lvl,4,Inside,3,NridgHt,Norm,Norm,1Fam,1Story,8,5,2007,2008,Hip,CompShg,VinylSd,VinylSd,Stone,436.0,4,3,PConc,5,3,3,6,1400,1,0,310,1710,GasA,5,Y,SBrkr,1710,0,0,1710,1,0,2,0,2,1,4,6,8,1,4,Attchd,2007.0,RFn,3,866,3,3,2,0,102,0,0,0,0,0,No,No,0,Jan,2008,New,Partial,12.827731880206521,3,2,0,1,1,2,4,2,2,2,1,1,2,1,2,40,9,12,4,4,2598,0,6,2,0,866,2,2,3.0,3420,1710,102,1,1,64,512,2.8284271247461903,11696400,40001688000,58.48076606885378,2924100,5000211000,41.352146256270665,2924100,5000211000,41.352146256270665,9,27,1.7320508075688772,16,64,2.0,9,27,1.7320508075688772,9.0,27.0,1.7320508075688772,16,64,2.0,6749604,17535471192,50.97057974949863
152,SC60,RL,0.0,14803,2,None,3,Lvl,4,CulDSac,3,NWAmes,Norm,Norm,1Fam,2Story,6,5,1971,1971,Gable,CompShg,HdBoard,HdBoard,BrkFace,252.0,3,3,CBlock,3,3,0,3,416,1,0,409,825,GasA,4,Y,SBrkr,1097,896,0,1993,0,0,2,1,4,1,3,8,8,1,4,Attchd,1971.0,RFn,2,495,3,3,2,0,66,0,0,0,0,0,GdWo,No,0,Jun,2006,WD,Normal,12.154784614286667,2,2,0,1,1,2,4,1,2,1,1,1,1,1,1,30,9,9,3,4,1485,0,4,1,0,495,2,1,2.5,2818,1993,66,1,0,36,216,2.449489742783178,7941124,22378087432,53.08483775994799,3972049,7916293657,44.64302857109943,3972049,7916293657,44.64302857109943,4,8,1.4142135623730951,9,27,1.7320508075688772,4,8,1.4142135623730951,6.25,15.625,1.5811388300841898,9,27,1.7320508075688772,2205225,3274759125,38.535697735995385
153,SC20,RL,0.0,13500,2,None,4,Lvl,4,Inside,3,ClearCr,Norm,Norm,1Fam,1Story,6,7,1960,1975,Flat,CompShg,BrkFace,Plywood,None,0.0,3,3,CBlock,4,3,3,4,429,5,1080,93,1602,GasA,4,Y,SBrkr,1252,0,0,1252,1,0,1,0,1,1,3,4,8,1,4,Attchd,1960.0,RFn,2,564,3,3,2,409,0,0,0,0,0,0,No,No,0,Mar,2008,WD,Normal,12.367345048436391,2,3,0,1,1,2,4,1,2,2,2,1,2,1,1,42,9,9,3,4,1692,0,6,1,0,564,2,1,2.0,2854,1252,0,0,0,36,216,2.449489742783178,8145316,23246731864,53.422841556772326,1567504,1962515008,35.38361202590826,1567504,1962515008,35.38361202590826,4,8,1.4142135623730951,9,27,1.7320508075688772,4,8,1.4142135623730951,4.0,8.0,1.4142135623730951,9,27,1.7320508075688772,2862864,4843965888,41.13392760240627
154,SC30,RM,84.0,11340,2,None,4,Lvl,4,Corner,3,OldTown,Norm,Norm,1Fam,1Story,6,5,1923,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,3,3,0,1,0,1,0,1200,1200,GasA,3,Y,FuseA,1200,0,0,1200,0,0,1,0,4,1,3,7,8,0,0,Detchd,1923.0,Unf,1,312,2,2,2,0,0,228,0,0,0,0,No,No,0,Mar,2006,WD,Family,11.736077016252437,2,2,0,1,1,0,4,1,1,1,1,1,1,1,1,30,4,9,3,0,624,0,4,1,0,312,0,1,1.0,2400,1200,228,0,0,36,216,2.449489742783178,5760000,13824000000,48.98979485566356,1440000,1728000000,34.64101615137755,1440000,1728000000,34.64101615137755,4,8,1.4142135623730951,9,27,1.7320508075688772,1,1,1.0,1.0,1.0,1.0,9,27,1.7320508075688772,389376,242970624,24.979991993593593
155,SC50,RL,60.0,9600,2,None,4,Lvl,4,Corner,3,Edwards,Artery,Norm,1Fam,1.5Fin,6,5,1924,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,3,3,0,1,0,1,0,572,572,Grav,2,N,FuseF,572,524,0,1096,0,0,1,0,2,1,3,5,8,0,0,No,,No,0,0,0,0,0,0,8,128,0,0,0,0,No,No,0,Apr,2008,WD,Normal,11.277215789596893,2,2,0,0,0,0,4,1,1,1,1,1,1,1,1,30,0,9,3,0,0,0,4,1,0,0,0,1,1.0,1668,1096,136,0,0,36,216,2.449489742783178,2782224,4640749632,40.84115571332428,1201216,1316532736,33.1058907144937,1201216,1316532736,33.1058907144937,4,8,1.4142135623730951,9,27,1.7320508075688772,0,0,0.0,1.0,1.0,1.0,9,27,1.7320508075688772,0,0,0.0
156,SC20,RL,60.0,7200,2,None,4,Lvl,4,Inside,3,NAmes,Norm,Norm,1Fam,1Story,5,7,1950,1950,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,0,0,0,0,0,0,0,0,0,GasA,3,Y,FuseF,1040,0,0,1040,0,0,1,0,2,1,3,5,8,0,0,Detchd,1950.0,Unf,2,625,3,3,2,0,0,0,0,0,0,0,No,No,0,Jun,2006,WD,Normal,11.603688960617083,2,3,0,1,1,0,4,1,1,0,0,0,0,1,1,35,9,9,3,0,1875,0,6,1,0,625,0,1,1.0,1040,1040,0,0,0,25,125,2.23606797749979,1081600,1124864000,32.2490309931942,1081600,1124864000,32.2490309931942,1081600,1124864000,32.2490309931942,4,8,1.4142135623730951,9,27,1.7320508075688772,4,8,1.4142135623730951,1.0,1.0,1.0,9,27,1.7320508075688772,3515625,6591796875,43.30127018922193
